,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
205035,engrus652d,Online-B,26,TGT,eng,rus,45,abcnews.420140,True,1631845553.76,1631845562.904
205036,engrus6515,Facebook-AI,6,TGT,eng,rus,100,abcnews.420122,False,1631845566.245,1631845574.672
205038,engrus6518,NiuTrans,8,TGT,eng,rus,66,guardian.306616,False,1631845562.643,1631845585.609
205039,engrus652d,Online-G,0,TGT,eng,rus,89,cbsnews.377408,False,1631845565.494,1631845572.958
205040,engrus6515,Facebook-AI,7,TGT,eng,rus,99,abcnews.420122,False,1631845574.688,1631845583.617
205043,engrus6515,Facebook-AI,8,TGT,eng,rus,99,abcnews.420122,False,1631845583.634,1631845588.05
205045,engrus6515,Facebook-AI,9,TGT,eng,rus,98,abcnews.420122,True,1631845588.06,1631845591.049
205046,engrus652d,Online-G,1,TGT,eng,rus,94,cbsnews.377408,False,1631845572.967,1631845581.888
205048,engrus652d,Online-G,2,TGT,eng,rus,88,cbsnews.377408,False,1631845581.894,1631845585.261
205050,engrus652d,Online-G,3,TGT,eng,rus,79,cbsnews.377408,False,1631845585.267,1631845589.861
205051,engrus652d,Online-G,4,TGT,eng,rus,82,cbsnews.377408,False,1631845589.867,1631845592.808
205052,engrus6505,translator-A,0,TGT,eng,rus,68,aj-english.22076,False,1631845573.389,1631845606.32
205055,engrus652d,Online-G,5,TGT,eng,rus,79,cbsnews.377408,False,1631845592.814,1631845600.658
205056,engrus6518,NiuTrans,9,TGT,eng,rus,63,guardian.306616,False,1631845599.084,1631845619.87
205057,engrus652d,Online-G,6,TGT,eng,rus,75,cbsnews.377408,False,1631845600.664,1631845607.312
205060,engrus652d,Online-G,7,TGT,eng,rus,68,cbsnews.377408,False,1631845607.317,1631845615.428
205061,engrus6518,NiuTrans,10,TGT,eng,rus,71,guardian.306616,False,1631845619.884,1631845633.693
205063,engrus652d,Online-G,8,TGT,eng,rus,73,cbsnews.377408,False,1631845615.434,1631845620.8
205065,engrus6505,translator-A,1,TGT,eng,rus,65,aj-english.22076,False,1631845606.355,1631845633.672
205066,engrus652d,Online-G,9,TGT,eng,rus,96,cbsnews.377408,False,1631845620.804,1631845623.972
205067,engrus6518,NiuTrans,11,TGT,eng,rus,74,guardian.306616,False,1631845633.714,1631845641.75
205069,engrus6515,NiuTrans,1,TGT,eng,rus,97,express.co.uk.44121,False,1631845630.119,1631845638.508
205070,engrus652d,Online-G,10,TGT,eng,rus,89,cbsnews.377408,False,1631845623.977,1631845628.14
205073,engrus6515,NiuTrans,2,TGT,eng,rus,100,express.co.uk.44121,False,1631845638.528,1631845646.061
205074,engrus652d,Online-G,11,TGT,eng,rus,75,cbsnews.377408,False,1631845628.146,1631845635.782
205075,engrus6518,NiuTrans,12,TGT,eng,rus,75,guardian.306616,False,1631845641.77,1631845651.704
205076,engrus652d,Online-G,12,TGT,eng,rus,90,cbsnews.377408,False,1631845635.786,1631845639.084
205077,engrus652d,Online-G,13,TGT,eng,rus,66,cbsnews.377408,False,1631845639.09,1631845644.232
205079,engrus6505,translator-A,2,TGT,eng,rus,67,aj-english.22076,False,1631845633.693,1631845661.679
205080,engrus652d,Online-G,14,TGT,eng,rus,97,cbsnews.377408,False,1631845644.238,1631845650.198
205082,engrus652d,Online-G,15,TGT,eng,rus,95,cbsnews.377408,False,1631845650.203,1631845656.22
205084,engrus652d,Online-G,16,TGT,eng,rus,97,cbsnews.377408,False,1631845656.225,1631845658.179
205088,engrus652d,Online-G,17,TGT,eng,rus,98,cbsnews.377408,False,1631845658.185,1631845661.874
205090,engrus652d,Online-G,18,TGT,eng,rus,98,cbsnews.377408,False,1631845661.879,1631845664.838
205091,engrus652d,Online-G,19,TGT,eng,rus,97,cbsnews.377408,False,1631845664.844,1631845667.801
205100,engrus6518,NiuTrans,13,TGT,eng,rus,75,guardian.306616,False,1631845674.918,1631845698.721
205101,engrus652d,Online-G,20,TGT,eng,rus,75,cbsnews.377408,False,1631845667.806,1631845687.181
205103,engrus652d,Online-G,21,TGT,eng,rus,100,cbsnews.377408,False,1631845687.186,1631845689.148
205107,engrus652d,Online-G,22,TGT,eng,rus,93,cbsnews.377408,False,1631845689.153,1631845695.769
205109,engrus652d,Online-G,23,TGT,eng,rus,98,cbsnews.377408,False,1631845695.774,1631845698.539
205112,engrus6505,translator-A,3,TGT,eng,rus,64,aj-english.22076,False,1631845661.713,1631845715.946
205115,engrus6518,NiuTrans,14,TGT,eng,rus,65,guardian.306616,False,1631845700.147,1631845723.078
205121,engrus6515,NiuTrans,9,TGT,eng,rus,81,express.co.uk.44121,False,1631845716.38,1631845737.805
205122,engrus652d,Online-G,25,TGT,eng,rus,69,cbsnews.377408,False,1631845719.412,1631845732.985
205130,engrus6518,NiuTrans,15,TGT,eng,rus,66,guardian.306616,False,1631845723.095,1631845766.567
205133,engrus6515,NiuTrans,5,TGT,eng,rus,99,express.co.uk.44121,False,1631845672.542,1631845774.927
205141,engrus6505,translator-A,4,TGT,eng,rus,65,aj-english.22076,False,1631845715.986,1631845808.439
205149,engrus6515,NiuTrans,12,TGT,eng,rus,48,express.co.uk.44121,True,1631845815.243,1631845828.699
205153,engrus6505,translator-A,5,TGT,eng,rus,64,aj-english.22076,False,1631845808.476,1631845842.37
205155,engrus6515,Manifold,0,TGT,eng,rus,96,latimes.591189,False,1631845832.476,1631845844.506
205158,engrus6515,Manifold,1,TGT,eng,rus,93,latimes.591189,False,1631845844.526,1631845855.883
205167,engrus6505,translator-A,6,TGT,eng,rus,64,aj-english.22076,False,1631845842.41,1631845886.893
205172,engrus6515,Manifold,2,TGT,eng,rus,87,latimes.591189,False,1631845855.898,1631845896.294
205174,engrus6505,translator-A,7,TGT,eng,rus,70,aj-english.22076,False,1631845886.931,1631845904.291
205179,engrus6515,Manifold,3,TGT,eng,rus,94,latimes.591189,False,1631845918.165,1631845919.945
205183,engrus6515,Manifold,4,TGT,eng,rus,93,latimes.591189,False,1631845932.962,1631845934.907
205188,engrus6505,translator-A,8,TGT,eng,rus,69,aj-english.22076,False,1631845904.327,1631845945.401
205190,engrus6515,Manifold,5,TGT,eng,rus,98,latimes.591189,False,1631845934.923,1631845946.759
205209,engrus6515,Manifold,6,TGT,eng,rus,97,latimes.591189,False,1631845946.776,1631845997.573
205215,engrus6515,Manifold,7,TGT,eng,rus,96,latimes.591189,False,1631845997.59,1631846020.189
205233,engrus6515,Manifold,8,TGT,eng,rus,87,latimes.591189,False,1631846065.729,1631846067.247
205242,engrus6515,Manifold,9,TGT,eng,rus,87,latimes.591189,False,1631846067.263,1631846105.736
205255,engrus6515,Manifold,10,TGT,eng,rus,98,latimes.591189,False,1631846105.75,1631846156.559
205257,engrus6515,Manifold,11,TGT,eng,rus,99,latimes.591189,False,1631846156.573,1631846166.366
205260,engrus6515,Manifold,12,TGT,eng,rus,97,latimes.591189,True,1631846166.376,1631846169.622
205267,engrus6515,Online-G,0,TGT,eng,rus,99,seattle_times.253486,False,1631846171.962,1631846188.583
205269,engrus6515,Online-G,1,TGT,eng,rus,99,seattle_times.253486,False,1631846188.604,1631846207.711
205275,engrus6515,Online-G,2,TGT,eng,rus,100,seattle_times.253486,False,1631846207.727,1631846227.269
205279,engrus6515,Online-G,3,TGT,eng,rus,99,seattle_times.253486,False,1631846246.699,1631846248.857
205282,engrus6515,Online-G,4,TGT,eng,rus,99,seattle_times.253486,False,1631846248.873,1631846272.374
205288,engrus6515,Online-G,5,TGT,eng,rus,99,seattle_times.253486,False,1631846272.391,1631846296.418
205289,engrus6515,Online-G,6,TGT,eng,rus,99,seattle_times.253486,False,1631846296.436,1631846311.826
205293,engrus6515,Online-G,7,TGT,eng,rus,99,seattle_times.253486,False,1631846311.845,1631846330.119
205295,engrus6515,Online-G,8,TGT,eng,rus,99,seattle_times.253486,False,1631846330.135,1631846356.215
205297,engrus6515,Online-G,9,TGT,eng,rus,98,seattle_times.253486,True,1631846356.225,1631846359.128
205518,engrus652d,Online-G,26,TGT,eng,rus,72,cbsnews.377408,True,1631845732.989,1631847621.028
206091,engrus6517,translator-B,0,TGT,eng,rus,44,allafrica.53572,False,1631852085.328,1631852409.506
206093,engrus6517,translator-B,1,TGT,eng,rus,29,allafrica.53572,False,1631852409.553,1631852426.042
206100,engrus6517,translator-B,2,TGT,eng,rus,47,allafrica.53572,False,1631852427.872,1631852459.73
206145,engrus6517,translator-B,3,TGT,eng,rus,33,allafrica.53572,False,1631852471.85,1631852872.174
206148,engrus6517,translator-B,4,TGT,eng,rus,80,allafrica.53572,False,1631852872.193,1631852893.874
206150,engrus6517,translator-B,5,TGT,eng,rus,39,allafrica.53572,False,1631852901.513,1631852919.044
206154,engrus6517,translator-B,6,TGT,eng,rus,41,allafrica.53572,False,1631852919.056,1631852932.835
206165,engrus6517,translator-B,7,TGT,eng,rus,75,allafrica.53572,False,1631852953.793,1631853003.322
206168,engrus6517,translator-B,8,TGT,eng,rus,39,allafrica.53572,False,1631853033.893,1631853039.802
206169,engrus6517,translator-B,9,TGT,eng,rus,70,allafrica.53572,False,1631853039.811,1631853046.259
206174,engrus6517,translator-B,10,TGT,eng,rus,62,allafrica.53572,False,1631853058.241,1631853085.515
206178,engrus6517,translator-B,11,TGT,eng,rus,64,allafrica.53572,False,1631853114.88,1631853119.403
206186,engrus6517,translator-B,12,TGT,eng,rus,58,allafrica.53572,True,1631853119.408,1631853179.027
206582,engrus6518,NiuTrans,16,TGT,eng,rus,75,guardian.306616,False,1631855170.924,1631855203.806
206588,engrus6518,NiuTrans,17,TGT,eng,rus,71,guardian.306616,False,1631855250.528,1631855289.851
206602,engrus6518,NiuTrans,18,TGT,eng,rus,49,guardian.306616,False,1631855304.452,1631855348.003
206605,engrus6518,NiuTrans,19,TGT,eng,rus,43,guardian.306616,False,1631855348.028,1631855365.818
206612,engrus6518,NiuTrans,20,TGT,eng,rus,73,guardian.306616,False,1631855365.842,1631855387.715
206618,engrus6518,NiuTrans,21,TGT,eng,rus,51,guardian.306616,False,1631855387.739,1631855411.34
206641,engrus6518,NiuTrans,22,TGT,eng,rus,69,guardian.306616,False,1631855428.681,1631855492.968
206657,engrus6518,NiuTrans,23,TGT,eng,rus,27,guardian.306616,False,1631855511.555,1631855537.067
206665,engrus6518,NiuTrans,24,TGT,eng,rus,70,guardian.306616,False,1631855548.657,1631855572.092
206667,engrus6518,NiuTrans,25,TGT,eng,rus,49,guardian.306616,True,1631855572.107,1631855579.625
206727,engrus6518,NiuTrans,7,TGT,eng,rus,42,guardian.306616,False,1631855746.503,1631855766.96
206738,engrus6518,NiuTrans,8,TGT,eng,rus,71,guardian.306616,False,1631855782.168,1631855819.23
206741,engrus6518,NiuTrans,9,TGT,eng,rus,77,guardian.306616,False,1631855819.255,1631855837.079
206749,engrus6518,NiuTrans,11,TGT,eng,rus,71,guardian.306616,False,1631855849.25,1631855856.858
206750,engrus6505,translator-A,9,TGT,eng,rus,65,aj-english.22076,False,1631855831.737,1631855861.625
206760,engrus6518,NiuTrans,12,TGT,eng,rus,66,guardian.306616,False,1631855886.734,1631855911.498
206766,engrus6505,translator-A,10,TGT,eng,rus,60,aj-english.22076,False,1631855861.663,1631855933.458
206778,engrus6505,translator-A,11,TGT,eng,rus,68,aj-english.22076,False,1631855933.499,1631855990.214
206785,engrus6505,translator-A,12,TGT,eng,rus,55,aj-english.22076,False,1631855990.246,1631856022.034
206799,engrus6518,NiuTrans,25,TGT,eng,rus,30,guardian.306616,True,1631856070.974,1631856079.848
206800,engrus6505,translator-A,13,TGT,eng,rus,67,aj-english.22076,False,1631856022.067,1631856079.216
206808,engrus6505,translator-A,14,TGT,eng,rus,63,aj-english.22076,False,1631856079.245,1631856098.765
206809,engrus6518,Online-Y,0,TGT,eng,rus,7,bbc.500856,False,1631856083.827,1631856102.828
206834,engrus6518,Online-Y,1,TGT,eng,rus,34,bbc.500856,False,1631856167.217,1631856190.552
206840,engrus6505,translator-A,15,TGT,eng,rus,63,aj-english.22076,False,1631856098.796,1631856209.752
206847,engrus6505,translator-A,16,TGT,eng,rus,57,aj-english.22076,False,1631856209.786,1631856231.371
206849,engrus6518,Online-Y,2,TGT,eng,rus,67,bbc.500856,False,1631856190.575,1631856235.157
206861,engrus6518,Online-Y,3,TGT,eng,rus,77,bbc.500856,False,1631856255.951,1631856282.039
206868,engrus6518,Online-Y,4,TGT,eng,rus,75,bbc.500856,False,1631856282.061,1631856297.044
206870,engrus6505,translator-A,17,TGT,eng,rus,70,aj-english.22076,False,1631856231.407,1631856297.629
206873,engrus6518,Online-Y,5,TGT,eng,rus,78,bbc.500856,False,1631856297.066,1631856306.204
206887,engrus6518,Online-Y,6,TGT,eng,rus,44,bbc.500856,False,1631856322.967,1631856344.379
206888,engrus6505,translator-A,18,TGT,eng,rus,70,aj-english.22076,False,1631856297.662,1631856343.27
206889,engrus6505,translator-A,19,TGT,eng,rus,71,aj-english.22076,True,1631856343.303,1631856349.638
206900,engrus6505,Online-G,0,TGT,eng,rus,71,en.ndtv.com.75114,False,1631856354.317,1631856373.396
206901,engrus6518,Online-Y,7,TGT,eng,rus,51,bbc.500856,False,1631856357.229,1631856375.457
206907,engrus6505,Online-G,1,TGT,eng,rus,69,en.ndtv.com.75114,False,1631856373.442,1631856392.306
206911,engrus6518,Online-Y,8,TGT,eng,rus,49,bbc.500856,False,1631856391.305,1631856410.555
206912,engrus6505,Online-G,2,TGT,eng,rus,71,en.ndtv.com.75114,False,1631856392.343,1631856410.617
206915,engrus6518,Online-Y,9,TGT,eng,rus,76,bbc.500856,False,1631856410.577,1631856421.018
206920,engrus6505,Online-G,3,TGT,eng,rus,69,en.ndtv.com.75114,False,1631856410.655,1631856432.134
206922,engrus6518,Online-Y,10,TGT,eng,rus,77,bbc.500856,False,1631856421.04,1631856439.79
206928,engrus6505,Online-G,4,TGT,eng,rus,70,en.ndtv.com.75114,False,1631856432.17,1631856452.273
206939,engrus6518,Online-Y,11,TGT,eng,rus,41,bbc.500856,False,1631856457.29,1631856497.381
206942,engrus6505,Online-G,5,TGT,eng,rus,66,en.ndtv.com.75114,False,1631856452.312,1631856501.41
206949,engrus6505,Online-G,6,TGT,eng,rus,69,en.ndtv.com.75114,False,1631856501.445,1631856524.813
206955,engrus6518,Online-Y,12,TGT,eng,rus,53,bbc.500856,False,1631856514.573,1631856538.796
206957,engrus6518,Online-Y,13,TGT,eng,rus,40,bbc.500856,True,1631856538.813,1631856547.687
206958,engrus6505,Online-G,7,TGT,eng,rus,66,en.ndtv.com.75114,False,1631856524.847,1631856548.538
206984,engrus6518,Online-A,0,TGT,eng,rus,62,guardian.306645,False,1631856627.441,1631856656.322
206993,engrus6518,Online-A,1,TGT,eng,rus,39,guardian.306645,False,1631856666.178,1631856698.365
207008,engrus6518,Online-A,2,TGT,eng,rus,74,guardian.306645,False,1631856719.063,1631856749.401
207009,engrus6505,Online-G,8,TGT,eng,rus,70,en.ndtv.com.75114,False,1631856728.378,1631856751.723
207013,engrus6505,Online-G,9,TGT,eng,rus,65,en.ndtv.com.75114,False,1631856751.766,1631856761.085
207019,engrus6505,Online-G,10,TGT,eng,rus,54,en.ndtv.com.75114,False,1631856761.122,1631856786.018
207020,engrus6518,Online-A,3,TGT,eng,rus,75,guardian.306645,False,1631856771.746,1631856790.398
207021,engrus6505,Online-G,11,TGT,eng,rus,66,en.ndtv.com.75114,False,1631856786.048,1631856805.369
207041,engrus6505,Online-G,12,TGT,eng,rus,64,en.ndtv.com.75114,False,1631856805.405,1631856898.397
207046,engrus6505,Online-G,13,TGT,eng,rus,67,en.ndtv.com.75114,False,1631856898.428,1631856918.59
207052,engrus6505,Online-G,14,TGT,eng,rus,61,en.ndtv.com.75114,False,1631856918.626,1631856968.134
207056,engrus6505,Online-G,15,TGT,eng,rus,65,en.ndtv.com.75114,False,1631856968.171,1631856996.699
207062,engrus6505,Online-G,16,TGT,eng,rus,65,en.ndtv.com.75114,False,1631856996.727,1631857032.559
207072,engrus6505,Online-G,17,TGT,eng,rus,68,en.ndtv.com.75114,False,1631857032.589,1631857098.446
207079,engrus6505,Online-G,18,TGT,eng,rus,59,en.ndtv.com.75114,False,1631857098.485,1631857147.21
207081,engrus6505,Online-G,19,TGT,eng,rus,66,en.ndtv.com.75114,True,1631857147.23,1631857151.155
207084,engrus6505,Facebook-AI,0,TGT,eng,rus,69,independent.597197,False,1631857153.36,1631857173.441
207092,engrus6505,Facebook-AI,1,TGT,eng,rus,68,independent.597197,False,1631857173.466,1631857209.106
207101,engrus6505,Facebook-AI,2,TGT,eng,rus,68,independent.597197,False,1631857209.134,1631857251.206
207106,engrus6505,Facebook-AI,3,TGT,eng,rus,69,independent.597197,False,1631857251.245,1631857307.596
207114,engrus6505,Facebook-AI,4,TGT,eng,rus,66,independent.597197,False,1631857307.63,1631857352.041
207123,engrus6505,Facebook-AI,5,TGT,eng,rus,65,independent.597197,False,1631857352.068,1631857391.799
207127,engrus6505,Facebook-AI,6,TGT,eng,rus,64,independent.597197,False,1631857391.833,1631857420.48
207130,engrus6505,Facebook-AI,7,TGT,eng,rus,70,independent.597197,False,1631857420.516,1631857436.984
207163,engrus6518,Online-A,4,TGT,eng,rus,54,guardian.306645,False,1631857556.048,1631857580.338
207170,engrus6518,Online-A,5,TGT,eng,rus,48,guardian.306645,False,1631857594.26,1631857617.767
207179,engrus6518,Online-A,6,TGT,eng,rus,73,guardian.306645,False,1631857638.642,1631857663.638
207186,engrus6518,Online-A,7,TGT,eng,rus,48,guardian.306645,False,1631857701.842,1631857721.877
207196,engrus6518,Online-A,8,TGT,eng,rus,72,guardian.306645,False,1631857739.549,1631857792.961
207203,engrus6518,Online-A,9,TGT,eng,rus,64,guardian.306645,False,1631857837.22,1631857849.428
207208,engrus6518,Online-A,10,TGT,eng,rus,74,guardian.306645,False,1631857849.456,1631857872.135
207213,engrus6518,Online-A,11,TGT,eng,rus,50,guardian.306645,False,1631857881.652,1631857904.02
207217,engrus6518,Online-A,12,TGT,eng,rus,52,guardian.306645,False,1631857939.314,1631857966.911
207219,engrus6518,Online-A,13,TGT,eng,rus,48,guardian.306645,False,1631857966.936,1631857982.121
207221,engrus6518,Online-A,14,TGT,eng,rus,50,guardian.306645,False,1631857982.145,1631858000.365
207226,engrus6518,Online-A,15,TGT,eng,rus,69,guardian.306645,False,1631858000.385,1631858029.472
207234,engrus6518,Online-A,16,TGT,eng,rus,51,guardian.306645,False,1631858050.137,1631858107.464
207237,engrus6518,Online-A,17,TGT,eng,rus,72,guardian.306645,False,1631858124.358,1631858145.351
207243,engrus6518,Online-A,18,TGT,eng,rus,57,guardian.306645,False,1631858187.958,1631858211.284
207248,engrus6518,Online-A,19,TGT,eng,rus,73,guardian.306645,False,1631858248.233,1631858257.347
207251,engrus6518,Online-A,20,TGT,eng,rus,79,guardian.306645,False,1631858257.367,1631858266.113
207253,engrus6518,Online-A,21,TGT,eng,rus,79,guardian.306645,False,1631858266.132,1631858275.809
207262,engrus6518,Online-A,22,TGT,eng,rus,37,guardian.306645,False,1631858296.469,1631858334.42
207277,engrus6518,Online-A,23,TGT,eng,rus,56,guardian.306645,False,1631858348.304,1631858378.138
207290,engrus6518,Online-A,24,TGT,eng,rus,48,guardian.306645,False,1631858388.582,1631858419.727
207295,engrus6518,Online-A,25,TGT,eng,rus,42,guardian.306645,True,1631858419.738,1631858433.35
207431,engrus6518,Manifold,0,TGT,eng,rus,65,seattle_times.253342,False,1631858786.74,1631858819.279
207444,engrus6518,Manifold,1,TGT,eng,rus,77,seattle_times.253342,False,1631858819.311,1631858847.438
207454,engrus6518,Manifold,2,TGT,eng,rus,60,seattle_times.253342,False,1631858847.467,1631858863.42
207466,engrus6518,Manifold,3,TGT,eng,rus,44,seattle_times.253342,False,1631858900.813,1631858905.397
207469,engrus6518,Manifold,4,TGT,eng,rus,74,seattle_times.253342,False,1631858905.421,1631858919.206
207475,engrus6518,Manifold,5,TGT,eng,rus,75,seattle_times.253342,False,1631858919.228,1631858935.009
207490,engrus6518,Manifold,6,TGT,eng,rus,66,seattle_times.253342,False,1631858951.857,1631858980.198
207496,engrus6518,Manifold,7,TGT,eng,rus,73,seattle_times.253342,False,1631858980.22,1631859000.138
207514,engrus6518,Manifold,8,TGT,eng,rus,57,seattle_times.253342,False,1631859016.418,1631859044.332
207700,engrus6508,translator-B,2,TGT,eng,rus,98,upi.228777,False,1631859468.445,1631859486.034
207705,engrus6508,translator-B,3,TGT,eng,rus,98,upi.228777,False,1631859486.039,1631859500.693
207708,engrus6508,translator-B,4,TGT,eng,rus,77,upi.228777,False,1631859500.699,1631859511.389
207733,engrus6508,translator-B,8,TGT,eng,rus,84,upi.228777,False,1631859552.493,1631859574.709
207736,engrus6508,translator-B,9,TGT,eng,rus,70,upi.228777,False,1631859574.715,1631859586.885
207738,engrus6508,translator-B,10,TGT,eng,rus,97,upi.228777,False,1631859588.745,1631859595.149
207743,engrus6508,translator-B,0,TGT,eng,rus,78,upi.228777,False,1631859434.933,1631859605.597
207747,engrus6508,translator-B,11,TGT,eng,rus,82,upi.228777,True,1631859595.156,1631859612.299
207843,engrus6508,translator-B,2,TGT,eng,rus,97,upi.228777,False,1631859866.411,1631859874.628
207855,engrus6508,translator-B,4,TGT,eng,rus,76,upi.228777,False,1631859890.936,1631859902.765
